,geneSymbol,prob,probSD,SNR,pval_prob,qval_prob,pval_MutSig,qval_MutSig,protLength,uniquePosNdMAF,uniquePosNdMAFtumor,uniquePosNExactMatch,uniquePosNExactMatchtumor,casesN,SNRcorrected,MutSigPass,probPass,tumorType
397,NFE2L2,NA,NA,NA,NA,NA,1.48E-08,5.59E-05,NA,NA,NA,NA,NA,NA,NA,1,0,LUSC
398,APC,0.125,0.110219135,1.13410435,0.019899005,0.041037948,0.9858764,1,2843,335,8,1,1,7,1.13410435,0,0,OV
399,ATP8B1,0.5,0.352650127,1.417835871,0.012099395,0.03919804,0.7618468,1,1251,75,2,1,1,2,1.417835871,0,0,OV
400,EFEMP1,0.2,0.181889868,1.099566472,0.06779661,0.06779661,1,1,493,44,5,1,1,5,1.099566472,0,0,OV
401,F8,0.25,0.214291089,1.166637407,0.012249388,0.03919804,0.4587668,1,2351,200,4,15,1,4,1.166637407,0,0,OV
402,KCNJ1,0.333333333,0.277820617,1.199814962,0.053697315,0.057277136,0.2822218,1,391,34,3,1,1,3,1.199814962,0,0,OV
403,KRAS,1,0,Inf,0.03519824,0.04251216,0.1980646,1,189,23,1,4,1,2,34.82597317,0,1,OV
404,LCAT,0.5,0.366203639,1.365360545,0.033248338,0.04251216,1,1,440,25,2,3,1,2,1.365360545,0,0,OV
405,NF1,0.066666667,0.065243092,1.02181954,0.035148243,0.04251216,0.9446979,1,2839,299,15,5,1,14,1.02181954,0,0,OV
406,PACS1,0.2,0.185451968,1.078446361,0.03719814,0.04251216,0.03925012,1,963,62,5,1,1,5,1.078446361,0,0,OV
407,PIK3CA,1,0,Inf,0.000130095,0.001040763,1,1,1068,105,2,14,2,2,34.82597317,0,1,OV
408,PRF1,0.5,0.347972822,1.436893826,0.025648718,0.041037948,0.1117693,1,555,41,2,2,1,2,1.436893826,0,0,OV
409,TG,0.111111111,0.107242115,1.036077208,0.02259887,0.041037948,0.4466476,1,2768,271,9,1,1,9,1.036077208,0,0,OV
410,TP53,0.45,0.028714201,15.67168792,5.00E-05,0.00079996,0,0,393,263,123,40,33,294,15.67168792,1,1,OV
411,AARS,0.25,0.213020692,1.173594909,0.024298785,0.075295148,0.9874824,1,968,45,4,1,1,4,1.173594909,0,0,STAD
412,ABCD1,0.166666667,0.154449719,1.079099835,0.053097345,0.079491927,0.9584223,1,745,39,6,8,1,6,1.079099835,0,0,STAD
413,ACTA2,0.166666667,0.155458196,1.072099583,0.102744863,0.111731755,0.5655485,1,377,31,6,2,1,6,1.072099583,0,0,STAD
414,ACTB,0.142857143,0.13363322,1.069024177,0.11779411,0.123611103,0.6607801,1,375,43,7,1,1,7,1.069024177,0,0,STAD
415,ACTN1,0.166666667,0.151129658,1.102805822,0.040147993,0.075295148,0.9996544,1,892,48,6,3,1,5,1.102805822,0,0,STAD
416,AKT1,0.333333333,0.281208247,1.185361159,0.039448028,0.075295148,0.9509114,1,480,22,3,1,1,3,1.185361159,0,0,STAD
417,ASS1,0.142857143,0.130054368,1.098441714,0.107444628,0.114159917,0.06418294,1,412,38,7,4,1,7,1.098441714,0,0,STAD
418,ATM,0.034482759,0.034222274,1.007611556,0.05659717,0.079491927,0.563384,1,3056,259,28,2,1,21,1.007611556,0,0,STAD
419,ATP2C1,0.111111111,0.104932835,1.058878391,0.060446978,0.081077977,0.869142,1,919,56,9,1,1,9,1.058878391,0,0,STAD
420,ATP7B,0.4,0.157873253,2.533678079,1.65E-05,0.000699554,0.8677504,1,1465,88,10,7,4,8,2.533678079,0,1,STAD
421,AUH,0.142857143,0.129943974,1.099374893,0.132543373,0.135737189,0.2392371,1,339,18,7,1,1,7,1.099374893,0,0,STAD
422,BBS12,0.333333333,0.26552789,1.255360907,0.025448728,0.075295148,0.3269726,1,710,37,3,3,1,3,1.255360907,0,0,STAD
423,BRAF,0.222222222,0.133054941,1.670153858,0.01759912,0.075295148,0.9999371,1,766,65,7,6,1,9,1.670153858,0,0,STAD
424,CEP164,0.111111111,0.106916659,1.039231046,0.039548023,0.075295148,0.7910608,1,1460,85,9,1,1,7,1.039231046,0,0,STAD
425,CFTR,0.142857143,0.131928618,1.08283665,0.024048798,0.075295148,0.9968575,1,1480,58,6,5,1,6,1.08283665,0,0,STAD
426,COL1A2,0.086956522,0.055584085,1.56441401,0.009899505,0.060104138,0.1476492,1,1366,196,23,7,2,21,1.56441401,0,0,STAD
427,COL3A1,0.142857143,0.132854137,1.075293147,0.032348383,0.075295148,0.8444711,1,1466,198,7,5,1,7,1.075293147,0,0,STAD
428,CPOX,0.5,0.339734337,1.471738197,0.028748563,0.075295148,0.9077869,1,454,28,2,2,1,2,1.471738197,0,0,STAD
429,CPS1,0.076923077,0.074531864,1.032083092,0.056097195,0.079491927,0.3569296,1,1500,186,13,9,1,12,1.032083092,0,0,STAD
430,CTNNB1,0.3125,0.111526345,2.802028526,1.00E-04,0.002833192,0.002164746,0.4209428,781,81,15,5,4,13,2.802028526,0,1,STAD
431,CTNS,0.5,0.351956849,1.420628697,0.035848208,0.075295148,0.9448227,1,367,14,2,1,1,2,1.420628697,0,0,STAD
432,CTSF,0.166666667,0.15068145,1.106086162,0.078546073,0.093200201,0.6284012,1,484,30,6,1,1,6,1.106086162,0,0,STAD
433,CYP1B1,0.5,0.356548913,1.402332141,0.023248838,0.075295148,0.9788296,1,543,23,2,2,1,2,1.402332141,0,0,STAD
434,EDNRB,0.071428571,0.06861631,1.040985321,0.174691265,0.176770923,7.52E-06,0.004572697,442,59,12,1,1,12,1.040985321,1,0,STAD
435,EFEMP1,0.166666667,0.154045293,1.081932877,0.078946053,0.093200201,0.7550091,1,493,44,6,1,1,5,1.081932877,0,0,STAD
436,EFNB1,0.5,0.356197455,1.403715814,0.03859807,0.075295148,0.9868057,1,346,19,2,2,1,2,1.403715814,0,0,STAD
437,F8,0.333333333,0.269182122,1.238318992,0.008749563,0.057208678,0.35074,1,2351,200,3,15,1,3,1.238318992,0,0,STAD
438,FBN1,0.090909091,0.048305084,1.881977704,0.000218293,0.004638725,0.3566713,1,2871,247,33,11,3,25,1.881977704,0,0,STAD
439,FECH,0.166666667,0.156310818,1.066251641,0.095245238,0.105361615,0.706701,1,423,28,6,1,1,5,1.066251641,0,0,STAD
440,FGFR1,0.090909091,0.088123254,1.031612963,0.074346283,0.091586,0.8218697,1,822,56,10,2,1,10,1.031612963,0,0,STAD
441,FLNA,0.0625,0.059969545,1.042195665,0.036348183,0.075295148,0.998341,1,2647,177,15,2,1,14,1.042195665,0,0,STAD
442,GAA,0.5,0.350489076,1.426577984,0.012349383,0.069979834,0.9996903,1,952,39,2,4,1,2,1.426577984,0,0,STAD
443,GATA4,0.25,0.215246995,1.161456401,0.057047148,0.079491927,0.9080196,1,442,20,4,1,1,4,1.161456401,0,0,STAD
444,GJA1,0.333333333,0.157192988,2.120535636,0.00279986,0.029748513,0.9999474,1,382,43,9,4,3,8,2.120535636,0,1,STAD
445,GLB1,0.5,0.339249304,1.473842376,0.018099095,0.075295148,0.6731041,1,677,38,2,6,1,2,1.473842376,0,0,STAD
446,GLI3,0.047619048,0.045856088,1.038445492,0.084745763,0.097343106,0.9999995,1,1580,153,21,1,1,19,1.038445492,0,0,STAD
447,GNPTAB,0.142857143,0.134512163,1.062038847,0.03719814,0.075295148,0.6351343,1,1256,69,7,1,1,7,1.062038847,0,0,STAD
448,GSS,0.333333333,0.27337573,1.219323065,0.03959802,0.075295148,0.9423999,1,474,39,3,1,1,3,1.219323065,0,0,STAD
449,HDAC8,0.333333333,0.271339604,1.228472837,0.049847508,0.079491927,0.7222083,1,377,23,3,1,1,3,1.228472837,0,0,STAD
450,HSF4,0.25,0.219748241,1.137665536,0.05019749,0.079491927,0.7626072,1,492,19,4,1,1,4,1.137665536,0,0,STAD
451,JAG1,0.1,0.090400012,1.106194544,0.052347383,0.079491927,0.9974694,1,1218,81,10,1,1,10,1.106194544,0,0,STAD
452,KCND3,0.111111111,0.102908854,1.079704097,0.08659567,0.09814176,0.3729278,1,655,73,9,1,1,8,1.079704097,0,0,STAD
453,KCNK9,0.166666667,0.154907039,1.075914097,0.103844808,0.111731755,0.9473538,1,374,45,6,1,1,5,1.075914097,0,0,STAD
454,KCNQ1,0.333333333,0.265750846,1.254307701,0.02839858,0.075295148,0.9571957,1,676,37,3,4,1,3,1.254307701,0,0,STAD
455,KRAS,0.76,0.084041688,9.043131017,0.00259987,0.029748513,0,0,189,23,5,4,2,25,9.043131017,1,1,STAD
456,LCAT,0.25,0.218420798,1.144579646,0.055297235,0.079491927,0.8226548,1,440,25,4,3,1,4,1.144579646,0,0,STAD
457,LDLR,0.166666667,0.149330616,1.116091735,0.043447828,0.075368681,0.9282619,1,860,63,6,4,1,6,1.116091735,0,0,STAD
458,LPIN2,0.2,0.176992447,1.129991722,0.033648318,0.075295148,0.9999931,1,896,58,5,1,1,5,1.129991722,0,0,STAD
459,LRP5,0.083333333,0.077363718,1.077162984,0.048497575,0.079491927,0.9770499,1,1615,92,12,3,1,11,1.077162984,0,0,STAD
460,MAP2K2,0.5,0.355392817,1.40689394,0.032748363,0.075295148,0.9991622,1,400,21,2,1,1,2,1.40689394,0,0,STAD
461,MED12,0.090909091,0.086887049,1.046290466,0.032048398,0.075295148,0.9974103,1,2177,172,11,1,1,11,1.046290466,0,0,STAD
462,MEFV,0.5,0.359690321,1.390084666,0.016699165,0.075295148,0.6450015,1,781,84,2,5,1,2,1.390084666,0,0,STAD
463,MFSD8,0.2,0.181408128,1.102486433,0.059097045,0.081020143,0.206909,1,518,38,5,1,1,4,1.102486433,0,0,STAD
464,MOCS1,0.25,0.219481599,1.139047654,0.040747963,0.075295148,0.198133,1,636,33,4,1,1,3,1.139047654,0,0,STAD
465,NCF2,0.5,0.362388017,1.37973657,0.023748813,0.075295148,0.9998812,1,526,54,2,2,1,2,1.37973657,0,0,STAD
466,NOTCH3,0.125,0.085399292,1.463712363,0.007299635,0.051705748,0.9968647,1,2321,152,15,4,2,13,1.463712363,0,0,STAD
467,NPC1,0.142857143,0.131772441,1.084120031,0.033348333,0.075295148,0.913864,1,1278,73,7,6,1,5,1.084120031,0,0,STAD
468,NPHP4,0.142857143,0.137538635,1.038669193,0.029098545,0.075295148,0.9897164,1,1426,84,7,2,1,7,1.038669193,0,0,STAD
469,OCRL,0.125,0.115956386,1.077991516,0.05679716,0.079491927,0.927041,1,901,80,8,3,1,6,1.077991516,0,0,STAD
470,PCCA,0.125,0.113897861,1.097474518,0.042047898,0.075368681,0.5455955,1,728,41,5,1,1,8,1.097474518,0,0,STAD
471,PEX16,0.142857143,0.132387403,1.079084112,0.130943453,0.135734067,0.282743,1,336,21,7,1,1,6,1.079084112,0,0,STAD
472,PIK3CA,0.564516129,0.061852705,9.12678163,0,0,0,0,1068,105,26,14,8,48,9.12678163,1,1,STAD
473,POLG,0.2,0.177860041,1.124479669,0.025298735,0.075295148,1,1,1239,62,5,2,1,5,1.124479669,0,0,STAD
474,POMT1,0.111111111,0.104161248,1.066722155,0.076546173,0.092948924,0.3432853,1,747,38,9,1,1,9,1.066722155,0,0,STAD
475,PROS1,0.142857143,0.13574751,1.052373944,0.067746613,0.086518062,0.7113314,1,676,93,7,2,1,6,1.052373944,0,0,STAD
476,PTEN,0.055555556,0.053369746,1.040955963,0.232938353,0.232938353,5.96E-07,0.000562223,403,221,15,16,1,14,1.040955963,1,0,STAD
477,PTPN11,0.4,0.211591898,1.890431555,0.002699865,0.029748513,0.9928842,1,597,48,5,7,2,5,1.890431555,0,0,STAD
478,RAF1,0.428571429,0.183312244,2.337931273,0.000499975,0.008499575,0.5133693,1,648,37,6,3,2,6,2.337931273,0,1,STAD
479,RRM2B,0.25,0.218165152,1.145920867,0.073296335,0.091586,0.8048387,1,351,20,4,1,1,4,1.145920867,0,0,STAD
480,SACS,0.057142857,0.038674278,1.477541665,0.00519974,0.04419779,0.2134352,1,4579,326,34,3,2,20,1.477541665,0,0,STAD
481,SDHA,0.166666667,0.152464279,1.093152228,0.05659717,0.079491927,0.9942827,1,664,59,6,1,1,6,1.093152228,0,0,STAD
482,SDHB,0.25,0.227632525,1.09826133,0.095445228,0.105361615,0.6002567,1,280,17,4,1,1,4,1.09826133,0,0,STAD
483,SEMA3A,0.1,0.09898782,1.010225294,0.066346683,0.086518062,0.5301959,1,771,89,8,2,1,9,1.010225294,0,0,STAD
484,SERPING1,0.2,0.178214479,1.122243274,0.061046948,0.081077977,0.4093383,1,500,48,5,2,1,5,1.122243274,0,0,STAD
485,SLC20A2,0.25,0.213800487,1.169314456,0.03979801,0.075295148,0.9516989,1,652,43,4,1,1,4,1.169314456,0,0,STAD
486,SMAD4,0.285714286,0.103054865,2.772448316,0.003949803,0.03730369,1.78E-08,2.58E-05,552,78,17,2,2,18,2.772448316,1,1,STAD
487,SMARCAL1,0.090909091,0.089025857,1.021153781,0.06819659,0.086518062,0.3252548,1,954,75,10,2,1,11,1.021153781,0,0,STAD
488,SMARCB1,0.333333333,0.19082503,1.746800898,0.017649118,0.075295148,0.8203883,1,385,40,5,1,1,6,1.746800898,0,0,STAD
489,SMC1A,0.2,0.180923667,1.10543857,0.025248738,0.075295148,0.9992188,1,1233,86,5,3,1,5,1.10543857,0,0,STAD
490,SPRY4,0.25,0.216090566,1.156922326,0.08359582,0.097337599,0.4803861,1,299,23,4,1,1,4,1.156922326,0,0,STAD
491,TCF4,0.333333333,0.262476252,1.269956163,0.02779861,0.075295148,0.5891208,1,667,76,3,1,1,3,1.269956163,0,0,STAD
492,TP53,0.495145631,0.048919234,10.12169631,0.006849658,0.051705748,1.89E-15,3.96E-12,393,263,61,40,21,98,10.12169631,1,1,STAD
493,UROS,0.5,0.35460329,1.410026398,0.047547623,0.079491927,0.1649646,1,265,16,2,2,1,2,1.410026398,0,0,STAD
494,VCP,0.2,0.18407804,1.086495707,0.03119844,0.075295148,0.8715067,1,806,52,4,1,1,5,1.086495707,0,0,STAD
495,VDR,0.333333333,0.266138742,1.252479557,0.042847858,0.075368681,0.8861305,1,427,26,3,2,1,3,1.252479557,0,0,STAD
496,RNF43,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
497,XYLT2,NA,NA,NA,NA,NA,6.66E-16,1.79E-12,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
498,ARID1A,NA,NA,NA,NA,NA,1.22E-15,2.88E-12,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
499,B2M,NA,NA,NA,NA,NA,5.88E-15,1.11E-11,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
500,LMAN1,NA,NA,NA,NA,NA,3.59E-11,6.15E-08,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
501,LARP4B,NA,NA,NA,NA,NA,2.71E-10,4.26E-07,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
502,BZRAP1,NA,NA,NA,NA,NA,4.92E-08,6.62E-05,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
503,ATP6V1B1,NA,NA,NA,NA,NA,1.47E-07,0.000184914,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
504,CDH1,NA,NA,NA,NA,NA,1.81E-07,0.00021307,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
505,ZNF43,NA,NA,NA,NA,NA,1.12E-06,0.000962146,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
506,HLA-A,NA,NA,NA,NA,NA,1.93E-06,0.001583708,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
507,APC,NA,NA,NA,NA,NA,2.26E-06,0.001774077,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
508,PLEKHA6,NA,NA,NA,NA,NA,2.62E-06,0.001898366,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
509,HLA-C,NA,NA,NA,NA,NA,5.87E-06,0.003818932,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
510,JARID2,NA,NA,NA,NA,NA,6.75E-06,0.004244972,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
511,CTCF,NA,NA,NA,NA,NA,1.02E-05,0.005968996,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
512,CASP8,NA,NA,NA,NA,NA,1.04E-05,0.005968996,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
513,CD4,NA,NA,NA,NA,NA,1.20E-05,0.006639376,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
514,FBXW7,NA,NA,NA,NA,NA,2.44E-05,0.0128058,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
515,DCLK1,NA,NA,NA,NA,NA,3.40E-05,0.01685773,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
516,PAFAH1B1,NA,NA,NA,NA,NA,6.27E-05,0.02956967,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
517,ZBTB20,NA,NA,NA,NA,NA,7.69E-05,0.03539169,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
518,DTNBP1,NA,NA,NA,NA,NA,9.30E-05,0.04176737,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
519,ABCA12,0.018181818,0.018790212,0.967621751,0.063296835,0.073770623,0.7937253,1,2595,210,51,3,1,24,0.967621751,0,0,UCEC
520,ABCA1,0.034482759,0.03345612,1.030686135,0.040747963,0.065279089,0.5873616,1,2261,149,29,2,1,18,1.030686135,0,0,UCEC
521,ABCA4,0.142857143,0.065185864,2.191535611,3.13E-05,0.000647452,0.9981802,1,2273,169,26,11,3,18,2.191535611,0,1,UCEC
522,ABCC6,0.071428571,0.06994615,1.021193754,0.027298635,0.063945374,0.2920474,1,1503,68,13,4,1,12,1.021193754,0,0,UCEC
523,ABCC9,0.071428571,0.04558611,1.566893334,0.006049698,0.028852404,0.9181573,1,1549,185,25,2,1,15,1.566893334,0,0,UCEC
524,ABCD1,0.25,0.126190224,1.981136038,0.000149993,0.002324884,0.3948891,1,745,39,12,8,3,8,1.981136038,0,0,UCEC
525,ACADVL,0.333333333,0.15591011,2.137984087,0.000249988,0.003444272,0.2824269,1,655,29,8,2,2,7,2.137984087,0,1,UCEC
526,ACTA2,0.142857143,0.132997063,1.074137574,0.059447028,0.072268936,0.5450912,1,377,31,7,2,1,7,1.074137574,0,0,UCEC
527,ACTN1,0.111111111,0.105284674,1.055339838,0.029898505,0.063945374,0.6789942,1,892,48,8,3,1,8,1.055339838,0,0,UCEC
528,ACVR1,0.363636364,0.146414952,2.48360129,0.001049948,0.010014884,0.766151,1,509,36,9,2,2,10,2.48360129,0,1,UCEC
529,ADCK4,0.142857143,0.133109376,1.07323126,0.039498025,0.065279089,0.7145601,1,544,42,7,1,1,6,1.07323126,0,0,UCEC
530,ADSL,0.25,0.152465505,1.639715164,0.002849858,0.019632352,0.2843866,1,484,40,8,4,2,7,1.639715164,0,0,UCEC
531,ALDH1A3,0.125,0.11467349,1.090051412,0.05079746,0.067009415,0.3835007,1,512,31,8,1,1,7,1.090051412,0,0,UCEC
532,APP,0.055555556,0.055114925,1.007994762,0.067896605,0.074506009,0.2557138,1,770,59,17,1,1,14,1.007994762,0,0,UCEC
533,ATP1A2,0.038461538,0.038117659,1.009021531,0.08279586,0.085555722,0.5589139,1,1020,90,26,1,1,17,1.009021531,0,0,UCEC
534,ATP1A3,0.125,0.081626285,1.531369466,0.008649568,0.038305228,0.9842193,1,1013,79,15,4,2,13,1.531369466,0,0,UCEC
535,ATRX,0.016949153,0.017828724,0.950665489,0.076946153,0.080179184,0.4902897,1,2492,315,58,1,1,24,0.950665489,0,0,UCEC
536,AVPR2,0.25,0.219193512,1.140544706,0.035048248,0.063945374,0.2786762,1,371,27,4,3,1,4,1.140544706,0,0,UCEC
537,BAG3,0.166666667,0.15034014,1.108597256,0.031898405,0.063945374,0.5252782,1,575,31,6,1,1,6,1.108597256,0,0,UCEC
538,BCKDHA,0.2,0.178492856,1.120493023,0.037348133,0.064493998,1,1,445,25,5,1,1,3,1.120493023,0,0,UCEC
539,BCS1L,0.5,0.348911865,1.433026647,0.01479926,0.053214006,1,1,419,26,2,1,1,2,1.433026647,0,0,UCEC
540,BMPR2,0.083333333,0.079571017,1.04728249,0.033848308,0.063945374,0.4760794,1,1038,69,11,1,1,8,1.04728249,0,0,UCEC
541,BRAF,0.1,0.098130472,1.019051449,0.038498075,0.065279089,0.008912155,0.8181436,766,65,9,6,1,7,1.019051449,0,0,UCEC
542,BRCA1,0.058823529,0.057110911,1.029987593,0.029898505,0.063945374,0.5136469,1,1863,144,17,1,1,12,1.029987593,0,0,UCEC
543,BRCA2,0.016666667,0.01578903,1.055585235,0.053347333,0.068906971,0.1894721,1,3418,261,58,1,1,24,1.055585235,0,0,UCEC
544,CACNA1H,0.083333333,0.076856721,1.084268652,0.015049248,0.053214006,0.9868746,1,2353,115,11,1,1,11,1.084268652,0,0,UCEC
545,CAPN3,0.272727273,0.139688705,1.952393158,5.40E-05,0.000956564,0.5855007,1,821,61,11,6,3,8,1.952393158,0,0,UCEC
546,CBS,0.1,0.098678708,1.013389835,0.061096945,0.073097298,0.7092508,1,551,31,10,3,1,8,1.013389835,0,0,UCEC
547,CDKL5,0.05,0.048315364,1.034867506,0.054297285,0.069410962,0.8698155,1,1030,85,18,1,1,12,1.034867506,0,0,UCEC
548,CDT1,0.333333333,0.271141755,1.229369241,0.018349083,0.059875954,0.9436823,1,546,24,3,1,1,2,1.229369241,0,0,UCEC
549,CFP,0.166666667,0.149981554,1.111247761,0.041697915,0.065279089,0.1276344,1,469,27,6,1,1,6,1.111247761,0,0,UCEC
550,CHST6,0.166666667,0.150056898,1.110689804,0.048747563,0.06642525,0.9361544,1,395,36,6,1,1,5,1.110689804,0,0,UCEC
551,CLCN7,0.125,0.114057043,1.095942845,0.03419829,0.063945374,0.9536736,1,805,44,8,1,1,7,1.095942845,0,0,UCEC
552,COL1A2,0.041666667,0.040844916,1.020118789,0.056747163,0.071077254,0.9948202,1,1366,196,24,7,1,17,1.020118789,0,0,UCEC
553,CPOX,0.166666667,0.148302128,1.123831926,0.042247888,0.065279089,0.8328931,1,454,28,6,2,1,6,1.123831926,0,0,UCEC
554,CPS1,0.12,0.065333211,1.83673814,0.000449978,0.005579721,0.8173219,1,1500,186,22,9,2,11,1.83673814,0,0,UCEC
555,CRB1,0.04,0.040538201,0.986723608,0.05939703,0.072268936,0.9999977,1,1406,151,25,6,1,13,0.986723608,0,0,UCEC
556,CTNNB1,0.7875,0.045614614,17.26420386,0,0,0,0,781,81,20,5,5,74,17.26420386,1,1,UCEC
557,CYBA,0.5,0.357927524,1.396930851,0.034648268,0.063945374,0.5119879,1,195,3,2,1,1,2,1.396930851,0,0,UCEC
558,DARS,0.142857143,0.133669904,1.068730798,0.04379781,0.065279089,0.8674947,1,501,34,7,1,1,5,1.068730798,0,0,UCEC
559,DBH,0.111111111,0.104760335,1.060621952,0.04659767,0.066012608,1,1,617,55,9,1,1,7,1.060621952,0,0,UCEC
560,DMD,0.021276596,0.015875056,1.340253256,0.015449228,0.053214006,0.2521217,1,3685,403,88,2,2,38,1.340253256,0,0,UCEC
561,EARS2,0.4,0.217824258,1.836342763,0.000949953,0.009816176,0.8741182,1,523,24,5,2,2,5,1.836342763,0,0,UCEC
562,EFNB1,0.166666667,0.145751383,1.143499726,0.056697165,0.071077254,0.1932029,1,346,19,6,2,1,6,1.143499726,0,0,UCEC
563,ELAC2,0.125,0.115707122,1.080313792,0.030148493,0.063945374,0.8741815,1,826,40,8,2,1,7,1.080313792,0,0,UCEC
564,ERCC4,0.083333333,0.083579841,0.997050637,0.04119794,0.065279089,0.4399772,1,916,64,11,2,1,12,0.997050637,0,0,UCEC
565,EXT2,0.2,0.175814535,1.137562374,0.024448778,0.063945374,0.7226693,1,718,46,5,1,1,5,1.137562374,0,0,UCEC
566,F7,0.5,0.358080957,1.396332281,0.01279936,0.048094565,0.9302697,1,466,27,2,3,1,2,1.396332281,0,0,UCEC
567,F8,0.155555556,0.055001099,2.8282263,0,0,0.3428793,1,2351,200,43,15,6,20,2.8282263,0,1,UCEC
568,FGFR2,0.5,0.087727167,5.699488702,2.05E-06,6.35E-05,2.04E-06,0.001540707,821,91,17,5,3,31,5.699488702,1,1,UCEC
569,GALC,0.125,0.114427173,1.092397868,0.0359982,0.063945374,0.9951737,1,685,31,7,2,1,7,1.092397868,0,0,UCEC
570,GALT,0.333333333,0.273359456,1.219395658,0.025898705,0.063945374,1,1,379,19,3,1,1,3,1.219395658,0,0,UCEC
571,GAN,0.5,0.194568029,2.56979527,1.60E-05,0.000397844,0.613581,1,597,36,6,3,3,5,2.56979527,0,1,UCEC
572,GATA6,0.25,0.20604585,1.213322179,0.022898855,0.063945374,0.7366982,1,595,23,4,1,1,4,1.213322179,0,0,UCEC
573,GCDH,0.166666667,0.148210698,1.124525216,0.042347883,0.065279089,0.4408565,1,438,36,6,3,1,6,1.124525216,0,0,UCEC
574,GFAP,0.142857143,0.136644251,1.045467644,0.035898205,0.063945374,0.9995949,1,432,25,5,1,1,6,1.045467644,0,0,UCEC
575,GJA1,0.2,0.176496433,1.133167374,0.043497825,0.065279089,0.8511771,1,382,43,5,4,1,5,1.133167374,0,0,UCEC
576,GJA3,0.2,0.182620125,1.095169548,0.035098245,0.063945374,0.6531549,1,435,12,5,1,1,4,1.095169548,0,0,UCEC
577,GNAO1,0.142857143,0.130720789,1.092841804,0.064846758,0.073770623,0.8255136,1,354,28,7,1,1,6,1.092841804,0,0,UCEC
578,HMBS,0.125,0.120148013,1.040383418,0.073146343,0.077893541,0.5802995,1,361,24,8,3,1,4,1.040383418,0,0,UCEC
579,HNF1A,0.125,0.120680563,1.035792321,0.032448378,0.063945374,0.2051785,1,631,46,6,4,1,7,1.035792321,0,0,UCEC
580,HSD17B3,0.166666667,0.14592336,1.142152064,0.06379681,0.073770623,0.2131222,1,310,17,6,2,1,6,1.142152064,0,0,UCEC
581,IDUA,0.2,0.177391171,1.127451827,0.026698665,0.063945374,0.9102241,1,653,26,5,1,1,5,1.127451827,0,0,UCEC
582,IYD,0.166666667,0.152997703,1.089340972,0.064346783,0.073770623,0.829209,1,289,18,6,1,1,4,1.089340972,0,0,UCEC
583,KAL1,0.1,0.094332649,1.060078363,0.046847658,0.066012608,0.3947141,1,680,47,10,1,1,9,1.060078363,0,0,UCEC
584,KCNE2,0.166666667,0.143821711,1.158842187,0.133093345,0.134175405,0.3689978,1,123,10,5,1,1,6,1.158842187,0,0,UCEC
585,KCNH2,0.133333333,0.08657026,1.5401748,0.001849908,0.015292569,0.5518099,1,1159,74,15,4,2,10,1.5401748,0,0,UCEC
586,KCNK3,0.111111111,0.10813904,1.02748379,0.074696265,0.07849438,0.3411634,1,394,20,9,2,1,7,1.02748379,0,0,UCEC
587,KCNQ1,0.2,0.17477158,1.144350816,0.023898805,0.063945374,0.9931874,1,676,37,5,4,1,5,1.144350816,0,0,UCEC
588,KIF22,0.2,0.183172356,1.091867813,0.02519874,0.063945374,1,1,665,28,5,1,1,3,1.091867813,0,0,UCEC
589,KMT2D,0.035714286,0.025152494,1.419910317,0.00219989,0.017049148,NA,1,5537,447,55,3,2,32,1.419910317,0,0,UCEC
590,KRAS,0.849056604,0.047949861,17.70717544,0.000949953,0.009816176,4.44E-16,1.68E-12,189,23,8,4,2,53,17.70717544,1,1,UCEC
591,L1CAM,0.05,0.050264565,0.994736544,0.050697465,0.067009415,0.9849228,1,1257,102,20,5,1,17,0.994736544,0,0,UCEC
592,LPL,0.125,0.081290054,1.537703489,0.011899405,0.046110194,0.1319173,1,475,48,16,2,2,12,1.537703489,0,0,UCEC
593,MAN2B1,0.071428571,0.070911866,1.007286582,0.044747763,0.065279089,0.8124178,1,1011,64,14,1,1,12,1.007286582,0,0,UCEC
