,geneSymbol,prob,probSD,SNR,pval_prob,qval_prob,pval_MutSig,qval_MutSig,protLength,uniquePosNdMAF,uniquePosNdMAFtumor,uniquePosNExactMatch,uniquePosNExactMatchtumor,casesN,SNRcorrected,MutSigPass,probPass,tumorType
416,B2M,NA,NA,NA,NA,NA,1.50E-06,0.001572985,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
417,PRIM2,NA,NA,NA,NA,NA,4.14E-06,0.004105366,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
418,ZNF750,NA,NA,NA,NA,NA,7.22E-06,0.0068052,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
419,FLG,NA,NA,NA,NA,NA,1.40E-05,0.01201582,NA,NA,NA,NA,NA,NA,NA,1,0,HNSC
420,AKT3,0.5,0.357748493,1.397629928,0.021298935,0.02817002,0.3865963,1,479,60,2,1,1,2,1.397629928,0,0,KIRC
421,ALK,0.166666667,0.154902731,1.07594402,0.019649018,0.02817002,0.9849063,1,1620,221,6,1,1,6,1.07594402,0,0,KIRC
422,CPS1,0.2,0.175687296,1.138386237,0.01639918,0.02817002,0.5140197,1,1500,246,5,10,1,5,1.138386237,0,0,KIRC
423,GLI2,0.25,0.221193047,1.130234444,0.012249388,0.024498775,0.4413513,1,1586,221,4,1,1,4,1.130234444,0,0,KIRC
424,PIK3CA,0.538461538,0.136657719,3.940220448,4.46E-06,2.38E-05,0.2916592,1,1068,139,9,14,4,13,3.940220448,0,1,KIRC
425,PTEN,0.15,0.082618556,1.815572759,0.0239988,0.02817002,0,0,403,242,19,17,3,18,1.815572759,1,0,KIRC
426,RAD51,0.5,0.345860694,1.445668758,0.028748563,0.030665133,0.5510179,1,339,23,2,1,1,2,1.445668758,0,0,KIRC
427,SLC37A4,0.333333333,0.267070099,1.24811177,0.032748363,0.032748363,0.2314301,1,429,21,3,2,1,3,1.24811177,0,0,KIRC
428,TG,0.166666667,0.148299879,1.123848976,0.010649468,0.024498775,0.9285544,1,2768,463,6,2,1,6,1.123848976,0,0,KIRC
429,TP53,0.5625,0.11940009,4.711051744,0,0,5.22E-05,0.07034502,393,287,16,44,9,15,4.711051744,0,1,KIRC
430,VHL,0.431818182,0.030178684,14.30871467,0,0,7.33E-15,1.97E-11,213,115,104,24,23,246,14.30871467,1,1,KIRC
431,BAP1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,KIRC
432,PBRM1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,KIRC
433,SETD2,NA,NA,NA,NA,NA,8.66E-15,2.04E-11,NA,NA,NA,NA,NA,NA,NA,1,0,KIRC
434,KDM5C,NA,NA,NA,NA,NA,1.69E-11,3.55E-08,NA,NA,NA,NA,NA,NA,NA,1,0,KIRC
435,NEFH,NA,NA,NA,NA,NA,4.95E-08,9.34E-05,NA,NA,NA,NA,NA,NA,NA,1,0,KIRC
436,AARS,0.2,0.17849824,1.120459228,0.007849608,0.02538744,0.9999621,1,968,66,5,1,1,5,1.120459228,0,0,LUAD
437,ABCA12,0.022727273,0.022765904,0.998303128,0.026548673,0.039823009,0.5719863,1,2595,264,44,3,1,39,0.998303128,0,0,LUAD
438,ABCA4,0.060606061,0.042426745,1.428487168,0.00219989,0.011136943,0.9999978,1,2273,238,32,13,2,22,1.428487168,0,0,LUAD
439,ACVRL1,0.076923077,0.072219154,1.065134014,0.042697865,0.049730455,0.9519885,1,503,81,13,3,1,13,1.065134014,0,0,LUAD
440,AGA,0.111111111,0.106302347,1.045236665,0.043497825,0.050073078,0.5653234,1,346,43,9,1,1,9,1.045236665,0,0,LUAD
441,AKT1,0.6,0.222907442,2.691700171,0.004499775,0.017819109,0.9992366,1,480,42,3,1,1,5,2.691700171,0,1,LUAD
442,ALPL,1,0,Inf,1.58E-05,0.000259833,0.9363255,1,524,47,2,8,2,2,357.1540737,0,1,LUAD
443,APC,0.020833333,0.020013264,1.040976287,0.02519874,0.03929342,0.01377713,0.8691109,2843,535,41,1,1,44,1.040976287,0,0,LUAD
444,ATM,0.042857143,0.024843347,1.725095375,5.00E-05,0.000618719,2.98E-05,0.008777984,3056,455,65,4,2,61,1.725095375,1,0,LUAD
445,ATP1A3,0.142857143,0.095120879,1.501848428,0.000499975,0.003535538,0.9969373,1,1013,110,14,4,2,13,1.501848428,0,0,LUAD
446,ATP7B,0.066666667,0.067954691,0.981045833,0.017149143,0.03348362,0.9912367,1,1465,115,15,8,1,14,0.981045833,0,0,LUAD
447,BBS12,0.142857143,0.131911197,1.082979659,0.019499025,0.034736656,0.9918295,1,710,53,7,3,1,7,1.082979659,0,0,LUAD
448,BCHE,0.034482759,0.03243471,1.063143741,0.080145993,0.081798487,0.9229928,1,602,112,29,2,1,27,1.063143741,0,0,LUAD
449,BRAF,0.52173913,0.073750926,7.074340038,0,0,2.43E-07,0.000127473,766,109,25,10,6,44,7.074340038,1,1,LUAD
450,C3,0.066666667,0.06355725,1.048923091,0.015649218,0.03330771,0.01105323,0.7779329,1663,210,15,3,1,15,1.048923091,0,0,LUAD
451,C7,0.05,0.034086976,1.466835903,0.00419979,0.017324134,0.4950932,1,843,159,38,1,1,32,1.466835903,0,0,LUAD
452,CACNA1A,0.047619048,0.046835636,1.016726828,0.012649368,0.03330771,0.9812995,1,2505,204,19,5,1,20,1.016726828,0,0,LUAD
453,CACNA1F,0.05,0.046918988,1.065666644,0.017249138,0.03348362,0.9922882,1,1977,184,20,2,1,19,1.065666644,0,0,LUAD
454,CAPN3,0.111111111,0.102392625,1.085147597,0.018949053,0.034736656,0.5419727,1,821,71,9,6,1,8,1.085147597,0,0,LUAD
455,CD79B,0.25,0.221720765,1.127544369,0.031298435,0.043035348,0.9806365,1,229,22,4,1,1,4,1.127544369,0,0,LUAD
456,CDK4,0.75,0.222720771,3.367445232,0.005949703,0.020311053,0.279958,1,303,30,2,1,1,4,3.367445232,0,1,LUAD
457,CDKN2A,0.21875,0.074594325,2.932528711,0.00479976,0.018276009,1.84E-05,0.005779577,156,81,24,9,4,32,2.932528711,1,1,LUAD
458,CLCN1,0.076923077,0.05166717,1.488819253,0.002049898,0.011136943,0.9997146,1,988,55,26,3,2,25,1.488819253,0,0,LUAD
459,CLDN16,0.142857143,0.134303558,1.063688448,0.039048048,0.048275364,0.5285162,1,305,15,7,1,1,7,1.063688448,0,0,LUAD
460,CNGA3,0.055555556,0.054641575,1.016726828,0.042247888,0.049730455,0.9999991,1,694,31,17,5,1,18,1.016726828,0,0,LUAD
461,COL11A2,0.043478261,0.041844303,1.039048527,0.022648868,0.038087926,0.9999637,1,1736,165,22,1,1,22,1.039048527,0,0,LUAD
462,COL1A2,0.026315789,0.026812705,0.98146717,0.046347683,0.052141143,0.02628953,1,1366,250,38,8,1,32,0.98146717,0,0,LUAD
463,COL3A1,0.046153846,0.026696995,1.728803051,0.000449978,0.003426752,0.9621071,1,1466,347,62,13,2,56,1.728803051,0,0,LUAD
464,CPS1,0.013513514,0.013457769,1.004142212,0.07779611,0.080227239,0.9997629,1,1500,246,71,10,1,60,1.004142212,0,0,LUAD
465,CPT2,0.333333333,0.271328741,1.228522019,0.007949603,0.02538744,0.806859,1,658,41,3,1,1,3,1.228522019,0,0,LUAD
466,CRB1,0.05,0.032592173,1.534110653,0.00559972,0.020311053,0.03927376,1,1406,226,38,7,2,38,1.534110653,0,0,LUAD
467,CTNNB1,0.476190476,0.105687651,4.505639689,0,0,0.000172025,0.03526885,781,112,15,5,4,19,4.505639689,1,1,LUAD
468,CTSD,0.333333333,0.27032011,1.23310594,0.013299335,0.03330771,0.951231,1,412,33,3,1,1,3,1.23310594,0,0,LUAD
469,CTSF,0.142857143,0.13226884,1.080051377,0.02579871,0.03929342,0.7426101,1,484,39,7,1,1,7,1.080051377,0,0,LUAD
470,DNAH5,0.011764706,0.011634437,1.011196795,0.032748363,0.044412163,0.9934025,1,4624,803,84,3,1,66,1.011196795,0,0,LUAD
471,DYNC2H1,0.022727273,0.022332035,1.017698233,0.0159992,0.03330771,0.9999987,1,4307,306,43,3,1,39,1.017698233,0,0,LUAD
472,DYSF,0.022222222,0.021394899,1.038669193,0.03819809,0.047868493,0.9988177,1,2080,287,45,3,1,41,1.038669193,0,0,LUAD
473,EFTUD2,0.090909091,0.093706659,0.970145471,0.019649018,0.034736656,0.9979002,1,972,84,11,1,1,11,0.970145471,0,0,LUAD
474,FBN1,0.081081081,0.045013145,1.801275625,0.00019999,0.001979901,0.9905113,1,2871,411,36,17,3,29,1.801275625,0,0,LUAD
475,FGFR2,0.066666667,0.063867808,1.043822685,0.03079846,0.042944332,0.9917917,1,821,137,14,5,1,13,1.043822685,0,0,LUAD
476,FMO3,0.111111111,0.100479947,1.105803843,0.028748563,0.0421805,0.9998937,1,532,82,9,2,1,9,1.105803843,0,0,LUAD
477,FUS,0.4,0.218954107,1.826866853,0.002649868,0.012374381,0.7054478,1,526,51,4,2,1,4,1.826866853,0,0,LUAD
478,GALC,0.272727273,0.127333163,2.141840086,0.002749863,0.012374381,0.8475495,1,685,45,9,2,1,10,2.141840086,0,1,LUAD
479,GBA,0.333333333,0.282184465,1.181260396,0.010299485,0.029132829,0.7410711,1,536,44,3,5,1,3,1.181260396,0,0,LUAD
480,GDF5,0.142857143,0.139828032,1.021663119,0.024898755,0.03929342,0.01120915,0.7830627,501,57,7,3,1,7,1.021663119,0,0,LUAD
481,GJB1,0.285714286,0.169536185,1.685270231,0.014649268,0.03330771,0.2019091,1,283,19,6,5,2,7,1.685270231,0,0,LUAD
482,GNRHR,0.5,0.204226284,2.448264692,0.005849708,0.020311053,0.9997975,1,328,22,4,1,1,6,2.448264692,0,1,LUAD
483,GRIA3,0.038461538,0.037022254,1.038876204,0.04879756,0.054280432,0.7800437,1,894,143,26,2,1,24,1.038876204,0,0,LUAD
484,HRAS,0.5,0.359592905,1.390461251,0.01859907,0.034736656,0.7916086,1,189,22,2,2,1,2,1.390461251,0,0,LUAD
485,KARS,0.083333333,0.082452131,1.010687441,0.034898255,0.044869185,0.3705036,1,597,52,12,1,1,8,1.010687441,0,0,LUAD
486,KCNC3,0.25,0.218907905,1.142032767,0.008749563,0.027068959,1,1,757,38,4,1,1,4,1.142032767,0,0,LUAD
487,KCNJ2,0.045454545,0.044198662,1.028414518,0.08559572,0.086469146,0.8093107,1,427,64,21,3,1,21,1.028414518,0,0,LUAD
488,KCNQ1,0.2,0.17660926,1.13244345,0.009699515,0.028242706,0.9919065,1,676,54,4,6,1,5,1.13244345,0,0,LUAD
489,KRAS,0.957345972,0.01357951,70.49930268,0.00039998,0.003299835,0,0,189,44,6,6,2,209,70.49930268,1,1,LUAD
490,MUT,0.076923077,0.073645263,1.044508139,0.030748463,0.042944332,0.9991622,1,750,67,13,3,1,13,1.044508139,0,0,LUAD
491,MYH7,0.285714286,0.171886514,1.662226313,1.84E-05,0.000259833,0.9987056,1,1935,108,7,22,2,7,1.662226313,0,0,LUAD
492,MYO7A,0.052631579,0.049064038,1.072711924,0.01239938,0.03330771,0.999201,1,2215,144,17,4,1,17,1.072711924,0,0,LUAD
493,MYOT,0.111111111,0.109806376,1.011882146,0.034098295,0.044482644,0.4548591,1,498,40,9,2,1,9,1.011882146,0,0,LUAD
494,NDP,0.2,0.184473495,1.084166588,0.064746763,0.068923973,0.1990632,1,133,13,5,2,1,5,1.084166588,0,0,LUAD
495,NF1,0.012195122,0.011487302,1.061617614,0.045097745,0.051318124,4.59E-07,0.000234168,2839,474,76,6,1,70,1.061617614,1,0,LUAD
496,NTRK1,0.033333333,0.032367317,1.02984543,0.056497175,0.060795873,0.4597816,1,796,132,27,1,1,27,1.02984543,0,0,LUAD
497,OCA2,0.055555556,0.038055067,1.45987274,0.004149793,0.017324134,1,1,838,97,34,2,1,32,1.45987274,0,0,LUAD
498,PARK2,0.066666667,0.061876596,1.077413283,0.05559722,0.060484888,0.99271,1,465,71,15,4,1,14,1.077413283,0,0,LUAD
499,PAX3,0.142857143,0.139035909,1.02748379,0.02579871,0.03929342,0.3946094,1,479,22,7,3,1,7,1.02748379,0,0,LUAD
500,PCCB,0.2,0.18018609,1.109963594,0.015649218,0.03330771,0.9979849,1,539,40,5,1,1,5,1.109963594,0,0,LUAD
501,PHYH,0.166666667,0.15407417,1.081730093,0.02559872,0.03929342,0.866,1,338,38,5,1,1,6,1.081730093,0,0,LUAD
502,PIK3CA,0.566666667,0.088386814,6.411212723,0,0,0.007098046,0.6085606,1068,139,18,14,5,30,6.411212723,0,1,LUAD
503,PIK3R2,0.4,0.215599729,1.8552899,0.002249888,0.011136943,0.9766497,1,728,66,4,1,1,5,1.8552899,0,0,LUAD
504,PITX2,0.125,0.121236126,1.031045814,0.042697865,0.049730455,0.9415334,1,317,38,8,2,1,8,1.031045814,0,0,LUAD
505,PKHD1,0.012987013,0.013017372,0.997667844,0.033898305,0.044482644,0.9999511,1,4074,476,76,10,1,61,0.997667844,0,0,LUAD
506,PPOX,0.166666667,0.152091323,1.095832839,0.021298935,0.036992887,0.9952511,1,477,40,6,5,1,6,1.095832839,0,0,LUAD
507,PRNP,0.333333333,0.26385235,1.263332821,0.071646418,0.074663109,0.0190239,1,73,24,3,2,1,3,1.263332821,0,0,LUAD
508,PROS1,0.034482759,0.034202792,1.008185504,0.068946553,0.072613922,0.7433102,1,676,110,27,3,1,27,1.008185504,0,0,LUAD
509,PTEN,0.111111111,0.077593865,1.43195743,0.019299035,0.034736656,0.01313584,0.8603061,403,242,16,17,2,17,1.43195743,0,0,LUAD
510,RAF1,0.375,0.170893108,2.194354142,1.00E-04,0.001099945,0.6903226,1,648,58,7,4,2,7,2.194354142,0,1,LUAD
511,RAG1,0.029411765,0.030036006,0.979216889,0.05519724,0.060484888,0.5931517,1,1043,156,33,5,1,31,0.979216889,0,0,LUAD
512,RIT1,0.307692308,0.125060155,2.460354437,0.001299935,0.00757021,0.000165768,0.03474118,219,32,10,3,2,12,2.460354437,1,1,LUAD
513,RUNX1,0.166666667,0.149540132,1.114528015,0.022698865,0.038087926,0.9645242,1,453,78,6,1,1,6,1.114528015,0,0,LUAD
514,RUNX2,0.071428571,0.069863301,1.022404753,0.041897905,0.049730455,0.7612777,1,521,89,13,4,1,8,1.022404753,0,0,LUAD
515,RYR1,0.020408163,0.01409328,1.448077661,0.000949953,0.005877831,0.08422392,1,5038,569,98,7,2,84,1.448077661,0,0,LUAD
516,RYR2,0.002840909,0.002799912,1.014642255,0.116494175,0.116494175,0.9999987,1,4967,959,334,5,1,193,1.014642255,0,0,LUAD
517,SCN5A,0.096774194,0.057121916,1.694169252,1.18E-05,0.000234137,0.9927229,1,2016,229,31,18,3,28,1.694169252,0,0,LUAD
518,SEPN1,0.166666667,0.154636208,1.077798459,0.016149193,0.03330771,0.9334834,1,590,40,6,1,1,6,1.077798459,0,0,LUAD
519,SLC12A3,0.111111111,0.105167173,1.056518952,0.015899205,0.03330771,1,1,1021,76,9,5,1,9,1.056518952,0,0,LUAD
520,SLC26A4,0.066666667,0.066709062,0.99936447,0.034148293,0.044482644,0.8749128,1,780,77,15,2,1,15,0.99936447,0,0,LUAD
521,SLC4A1,0.2,0.122043987,1.638753413,0.000249988,0.002249888,0.9999456,1,911,28,10,4,2,9,1.638753413,0,0,LUAD
522,SLC7A9,0.25,0.210603398,1.187065367,0.0159992,0.03330771,0.9999998,1,487,43,4,3,1,4,1.187065367,0,0,LUAD
523,SMAD4,0.15,0.078011062,1.922804241,0.000849958,0.00560972,0.06259306,1,552,135,18,2,2,19,1.922804241,0,0,LUAD
524,SMARCA2,0.045454545,0.044941112,1.011424573,0.023298835,0.038443078,0.9966375,1,1590,153,22,1,1,20,1.011424573,0,0,LUAD
525,SOS1,0.041666667,0.04156793,1.002375303,0.02939853,0.0421805,0.6292341,1,1333,149,22,8,1,22,1.002375303,0,0,LUAD
526,SPAST,0.2,0.17784158,1.124596396,0.01359932,0.03330771,0.9999997,1,616,41,5,3,1,5,1.124596396,0,0,LUAD
527,STK11,0.056074766,0.021966306,2.552762709,0.013699315,0.03330771,0,0,433,85,62,2,2,105,2.552762709,1,1,LUAD
528,TBC1D24,0.333333333,0.270640848,1.231644578,0.009149543,0.027448628,0.1793377,1,559,40,3,1,1,3,1.231644578,0,0,LUAD
529,TECTA,0.025,0.02457746,1.017192166,0.02939853,0.0421805,0.9954179,1,2155,263,40,3,1,36,1.017192166,0,0,LUAD
530,TGFB1,0.333333333,0.268652723,1.240759185,0.01379931,0.03330771,0.5352949,1,390,33,3,1,1,3,1.240759185,0,0,LUAD
531,TGFBR2,0.166666667,0.15463441,1.077810992,0.016749163,0.03348362,0.9999999,1,567,103,6,4,1,6,1.077810992,0,0,LUAD
532,TP53,0.425149701,0.026261189,16.18927865,0,0,0,0,393,287,131,44,37,316,16.18927865,1,1,LUAD
533,TSPAN12,0.166666667,0.142849826,1.166726425,0.037098145,0.047086107,0.9166881,1,305,40,6,1,1,6,1.166726425,0,0,LUAD
534,WNT10A,0.1,0.093410307,1.070545671,0.039498025,0.048275364,0.5171296,1,417,34,10,1,1,10,1.070545671,0,0,LUAD
535,CD4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
536,HAX1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
537,MUC7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
538,RBM10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
539,SNRPN,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
540,SPRR3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
541,TCEAL5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
542,NBPF1,NA,NA,NA,NA,NA,1.33E-15,1.05E-12,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
543,IL32,NA,NA,NA,NA,NA,2.66E-15,2.01E-12,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
544,RB1,NA,NA,NA,NA,NA,4.86E-14,3.40E-11,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
545,SMARCA4,NA,NA,NA,NA,NA,1.82E-13,1.22E-10,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
546,COL11A1,NA,NA,NA,NA,NA,1.02E-12,6.61E-10,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
547,ARID1A,NA,NA,NA,NA,NA,2.32E-10,1.46E-07,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
548,EGFR,NA,NA,NA,NA,NA,2.68E-10,1.63E-07,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
549,SYCP1,NA,NA,NA,NA,NA,2.31E-07,0.000124539,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
550,ELTD1,NA,NA,NA,NA,NA,9.47E-07,0.00044549,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
551,ZEB1,NA,NA,NA,NA,NA,1.03E-06,0.000459586,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
552,KIAA2022,NA,NA,NA,NA,NA,1.05E-06,0.000459586,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
553,BTK,NA,NA,NA,NA,NA,1.37E-06,0.000574009,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
554,KRTAP5-10,NA,NA,NA,NA,NA,1.57E-06,0.000630175,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
555,EMG1,NA,NA,NA,NA,NA,1.87E-06,0.000733364,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
556,RFX5,NA,NA,NA,NA,NA,4.20E-06,0.001553125,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
557,KBTBD6,NA,NA,NA,NA,NA,4.87E-06,0.001767225,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
558,LRRIQ3,NA,NA,NA,NA,NA,7.32E-06,0.002605883,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
559,MGA,NA,NA,NA,NA,NA,1.08E-05,0.003580162,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
560,ADAM23,NA,NA,NA,NA,NA,1.08E-05,0.003580162,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
561,EPHX4,NA,NA,NA,NA,NA,1.33E-05,0.004333858,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
562,OVGP1,NA,NA,NA,NA,NA,1.76E-05,0.005623528,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
563,CTCFL,NA,NA,NA,NA,NA,2.04E-05,0.006192496,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
564,COL25A1,NA,NA,NA,NA,NA,2.16E-05,0.006461911,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
565,GNG2,NA,NA,NA,NA,NA,3.72E-05,0.01080447,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
566,FMO1,NA,NA,NA,NA,NA,4.75E-05,0.01316446,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
567,KLK1,NA,NA,NA,NA,NA,4.97E-05,0.01340199,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
568,PHACTR1,NA,NA,NA,NA,NA,4.97E-05,0.01340199,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
569,RPSA,NA,NA,NA,NA,NA,5.48E-05,0.01456317,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
570,ADCY10,NA,NA,NA,NA,NA,6.77E-05,0.01703609,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
571,ARID2,NA,NA,NA,NA,NA,8.36E-05,0.02047188,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
572,SRGAP3,NA,NA,NA,NA,NA,9.98E-05,0.0232047,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
573,GCNT4,NA,NA,NA,NA,NA,0.000101181,0.0232047,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
574,MICALCL,NA,NA,NA,NA,NA,0.000101686,0.0232047,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
575,KRT79,NA,NA,NA,NA,NA,0.00010211,0.0232047,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
576,TSKS,NA,NA,NA,NA,NA,0.000130175,0.02899448,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
577,ACACA,NA,NA,NA,NA,NA,0.00013552,0.02938134,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
578,KIR2DL1,NA,NA,NA,NA,NA,0.000171645,0.03526885,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
579,FCRL4,NA,NA,NA,NA,NA,0.000191849,0.03891036,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
580,HPGDS,NA,NA,NA,NA,NA,0.000205672,0.04127003,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
581,RALGAPB,NA,NA,NA,NA,NA,0.000215132,0.04271388,NA,NA,NA,NA,NA,NA,NA,1,0,LUAD
582,AKR1D1,0.5,0.342930899,1.45801968,0.04019799,0.065383768,0.409873,1,326,6,2,1,1,2,1.45801968,0,0,LUSC
583,ALPL,0.25,0.214103428,1.167659961,0.048447578,0.065383768,1,1,524,47,4,8,1,4,1.167659961,0,0,LUSC
584,ATP2A2,0.142857143,0.136821968,1.044109694,0.04039798,0.065383768,0.9230343,1,1042,82,7,2,1,6,1.044109694,0,0,LUSC
585,BRAF,0.375,0.172804402,2.170083607,0.000299985,0.004649768,0.118194,1,766,109,8,10,3,8,2.170083607,0,1,LUSC
586,CAPN3,0.125,0.115772461,1.079704097,0.064496775,0.071407144,0.6805738,1,821,71,8,6,1,8,1.079704097,0,0,LUSC
587,CASP8,0.333333333,0.266566339,1.250470462,0.039648018,0.065383768,0.3527776,1,479,106,3,1,1,3,1.250470462,0,0,LUSC
588,CDKN2A,0.111111111,0.060944855,1.823141783,0.625368732,0.625368732,7.77E-16,7.33E-12,156,81,20,9,3,27,1.823141783,1,0,LUSC
589,CNGA3,0.333333333,0.274434536,1.214618753,0.02639868,0.065203636,0.4913381,1,694,31,3,5,1,3,1.214618753,0,0,LUSC
590,COL4A2,0.058823529,0.058018874,1.013868859,0.054647268,0.065383768,0.3281632,1,1712,187,15,1,1,15,1.013868859,0,0,LUSC
591,CPS1,0.0625,0.04226012,1.478935692,0.030498475,0.065203636,7.56E-05,0.1426678,1500,246,29,10,2,26,1.478935692,0,0,LUSC
592,DNAI1,0.25,0.220971188,1.131369219,0.036248188,0.065383768,0.4881019,1,699,55,4,1,1,4,1.131369219,0,0,LUSC
593,ERCC2,0.333333333,0.274593561,1.21391533,0.024648768,0.065203636,1,1,760,73,3,3,1,3,1.21391533,0,0,LUSC
594,F8,0.166666667,0.109180901,1.526518517,0.001149943,0.011882739,0.4464507,1,2351,324,12,27,2,12,1.526518517,0,0,LUSC
595,FBN2,0.041666667,0.039950475,1.042957968,0.047697615,0.065383768,0.1670558,1,2912,478,23,1,1,23,1.042957968,0,0,LUSC
596,FGFR2,0.142857143,0.132147621,1.081042113,0.047697615,0.065383768,0.6601329,1,821,137,6,5,1,7,1.081042113,0,0,LUSC
597,FGFR3,0.75,0.21384145,3.507271395,1.00E-04,0.002066563,0.8470867,1,806,93,3,8,2,4,3.507271395,0,1,LUSC
598,GALC,0.333333333,0.272843869,1.221699919,0.02839858,0.065203636,0.9999999,1,685,45,3,2,1,3,1.221699919,0,0,LUSC
599,GBA,0.2,0.182560479,1.095527365,0.058947053,0.066449405,0.394297,1,536,44,5,5,1,5,1.095527365,0,0,LUSC
600,GPI,0.2,0.179686636,1.113048828,0.055697215,0.065383768,0.2835621,1,558,55,5,1,1,5,1.113048828,0,0,LUSC
601,GRIN2A,0.076923077,0.072715894,1.05785782,0.053047348,0.065383768,0.574181,1,1464,367,13,7,1,11,1.05785782,0,0,LUSC
602,HADHB,0.333333333,0.266499572,1.250783746,0.03959802,0.065383768,0.4384358,1,474,44,3,2,1,3,1.250783746,0,0,LUSC
603,HRAS,0.6,0.21129052,2.839692008,0.033148343,0.065383768,0.01719673,1,189,22,2,2,1,5,2.839692008,0,0,LUSC
604,KCNQ1,0.333333333,0.274959477,1.212299854,0.025548723,0.065203636,0.3958706,1,676,54,3,6,1,3,1.212299854,0,0,LUSC
605,KMT2D,0.023809524,0.023986472,0.992622982,0.048547573,0.065383768,NA,1,5537,531,42,4,1,35,0.992622982,0,0,LUSC
606,L2HGDH,0.5,0.349969254,1.428696935,0.024148793,0.065203636,1,1,463,33,2,1,1,2,1.428696935,0,0,LUSC
607,MUT,0.5,0.261373423,1.912971851,0.000449978,0.005579721,0.9622443,1,750,67,4,3,2,4,1.912971851,0,0,LUSC
608,PARK2,0.090909091,0.084928592,1.070417967,0.151292435,0.153772639,0.0873653,1,465,71,11,4,1,11,1.070417967,0,0,LUSC
609,PEX26,0.666666667,0.275894517,2.416382443,0.021098945,0.065203636,0.3222,1,305,21,2,1,1,3,2.416382443,0,0,LUSC
610,PIK3CA,0.612903226,0.086402696,7.093565987,0,0,0.7602323,1,1068,139,17,14,5,28,7.093565987,0,1,LUSC
611,PIK3R2,0.2,0.175915054,1.136912367,0.042097895,0.065383768,0.3976497,1,728,66,5,1,1,5,1.136912367,0,0,LUSC
612,PKLR,0.333333333,0.279623299,1.192079969,0.032048398,0.065383768,0.6706522,1,574,36,3,5,1,2,1.192079969,0,0,LUSC
613,PLA2G5,0.333333333,0.278821862,1.195506448,0.132893355,0.137323134,0.01448345,1,138,12,3,1,1,3,1.195506448,0,0,LUSC
